index_id,index_description,region_id,region_name,base_year,year,month,price_index,mon,yoy,aoa
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,6,99.43,-0.52,-1.18,-0.92
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,7,99.83,0.4,-0.53,-0.87
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,8,99.83,0.0,-0.11,-0.78
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,9,99.72,-0.11,-0.22,-0.72
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,10,100.97,1.25,1.03,-0.54
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,11,100.97,0.0,0.81,-0.42
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2018,12,100.06,-0.9,0.29,-0.36
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,1,100.58,0.52,0.81,0.81
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,2,100.58,0.0,0.81,0.81
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,3,100.06,-0.52,0.29,0.64
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,4,100.58,0.52,1.04,0.74
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,5,100.58,0.0,0.63,0.72
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,6,100.58,0.0,1.16,0.78
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,7,100.06,-0.52,0.23,0.71
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,8,100.13,0.07,0.3,0.65
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,9,100.13,0.0,0.41,0.63
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,10,100.13,0.0,-0.83,0.48
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,11,100.58,0.45,-0.39,0.4
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2019,12,100.13,-0.45,0.07,0.37
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,1,99.94,-0.19,-0.64,-0.64
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,2,100.13,0.19,-0.45,-0.54
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,3,100.13,0.0,0.07,-0.34
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,4,100.13,0.0,-0.45,-0.37
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,5,100.13,0.0,-0.45,-0.39
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,6,100.13,0.0,-0.45,-0.39
6125000000000000,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,1,ภาคกลาง,2015,2020,7,99.94,-0.19,-0.12,-0.35
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,1,101.62,0.42,1.98,1.98
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,2,101.42,-0.2,1.42,1.69
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,3,101.76,0.34,1.57,1.65
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,4,101.4,-0.35,0.99,1.49
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,5,101.6,0.2,1.35,1.46
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,6,101.55,-0.05,0.97,1.38
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,7,101.4,-0.15,0.7,1.29
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,8,101.09,-0.31,0.24,1.15
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,9,100.89,-0.2,-0.23,0.99
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,10,100.57,-0.32,-0.38,0.86
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,11,100.59,0.02,-0.42,0.74
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2017,12,100.03,-0.56,-1.15,0.59
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,1,99.95,-0.08,-1.64,-1.64
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,2,99.08,-0.87,-2.31,-1.97
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,3,99.29,0.21,-2.43,-2.13
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,4,98.33,-0.97,-3.03,-2.35
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,5,98.97,0.65,-2.59,-2.4
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,6,100.45,1.5,-1.08,-2.18
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,7,101.73,1.27,0.33,-1.82
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,8,102.03,0.29,0.93,-1.48
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,9,101.69,-0.33,0.79,-1.22
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,10,101.56,-0.13,0.98,-1.01
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,11,101.75,0.19,1.15,-0.81
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2018,12,101.73,-0.02,1.7,-0.6
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,1,101.42,-0.3,1.47,1.47
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,2,101.17,-0.25,2.11,1.79
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,3,101.44,0.27,2.17,1.91
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,4,101.21,-0.23,2.93,2.17
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,5,100.64,-0.56,1.69,2.08
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,6,100.44,-0.2,-0.01,1.71
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,7,100.66,0.22,-1.05,1.31
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,8,100.95,0.29,-1.06,1.01
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,9,101.54,0.58,-0.15,0.88
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,10,100.84,-0.69,-0.71,0.72
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,11,101.31,0.47,-0.43,0.62
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2019,12,101.34,0.03,-0.38,0.53
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,1,101.84,0.49,0.41,0.41
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,2,103.76,1.89,2.56,1.48
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,3,103.93,0.16,2.45,1.82
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,4,104.43,0.48,3.18,2.15
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,5,104.02,-0.39,3.36,2.39
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,6,104.02,0.0,3.56,2.59
1150000000000000,เครื่องประกอบอาหาร,1,ภาคกลาง,2015,2020,7,104.21,0.18,3.53,2.71
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,1,104.52,0.0,4.52,4.52
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,2,104.52,0.0,4.52,4.52
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,3,104.52,0.0,4.52,4.52
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,4,104.52,0.0,4.52,4.52
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,5,104.52,0.0,0.0,3.59
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,6,104.52,0.0,0.0,2.97
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,7,104.52,0.0,0.0,2.53
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,8,104.52,0.0,0.0,2.21
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,9,104.52,0.0,0.0,1.96
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,10,104.52,0.0,0.0,1.76
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,11,104.52,0.0,0.0,1.59
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2017,12,104.52,0.0,0.0,1.47
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,1,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,2,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,3,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,4,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,5,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,6,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,7,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,8,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,9,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,10,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,11,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2018,12,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,1,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,2,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,3,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,4,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,5,104.52,0.0,0.0,0.0
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,6,108.37,3.68,3.68,0.61
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,7,108.37,0.0,3.68,1.05
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,8,108.37,0.0,3.68,1.38
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,9,108.37,0.0,3.68,1.64
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,10,108.37,0.0,3.68,1.85
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,11,108.37,0.0,3.68,2.01
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2019,12,108.37,0.0,3.68,2.15
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,1,108.37,0.0,3.68,3.68
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,2,108.37,0.0,3.68,3.68
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,3,108.37,0.0,3.68,3.68
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,4,108.37,0.0,3.68,3.68
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,5,108.37,0.0,3.68,3.68
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,6,108.37,0.0,0.0,3.05
4222000000000000,ค่าบริการส่วนบุคคลเพื่อความผ่านคลาย,1,ภาคกลาง,2015,2020,7,108.37,0.0,0.0,2.6
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,1,100.75,-1.53,3.87,3.87
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,2,99.65,-1.09,-0.47,1.66
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,3,90.61,-9.07,-6.16,-0.91
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,4,95.51,5.41,-12.92,-4.17
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,5,99.9,4.6,-25.15,-9.4
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,6,113.46,13.57,-8.95,-9.31
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,7,102.63,-9.55,-5.62,-8.79
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,8,97.23,-5.26,-7.93,-8.68
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,9,105.56,8.57,2.7,-7.49
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,10,111.74,5.85,6.88,-6.1
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,11,106.42,-4.76,-1.25,-5.66
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2017,12,106.52,0.09,4.1,-4.89
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,1,105.97,-0.52,5.18,5.18
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,2,97.25,-8.23,-2.41,1.41
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,3,95.41,-1.89,5.3,2.62
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,4,100.9,5.75,5.64,3.36
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,5,104.28,3.35,4.38,3.58
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,6,102.09,-2.1,-10.02,1.0
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,7,94.27,-7.66,-8.15,-0.34
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,8,97.72,3.66,0.5,-0.23
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,9,94.82,-2.97,-10.17,-1.39
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,10,98.67,4.06,-11.7,-2.52
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,11,105.61,7.03,-0.76,-2.35
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2018,12,99.59,-5.7,-6.51,-2.71
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,1,99.56,-0.03,-6.05,-6.05
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,2,95.5,-4.08,-1.8,-4.02
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,3,102.77,7.61,7.71,-0.26
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,4,110.43,7.45,9.45,2.19
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,5,126.66,14.7,21.46,6.17
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,6,116.37,-8.12,13.99,7.5
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,7,111.83,-3.9,18.63,9.0
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,8,102.64,-8.22,5.03,8.5
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,9,103.48,0.82,9.13,8.57
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,10,106.87,3.28,8.31,8.54
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,11,101.04,-5.46,-4.33,7.3
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2019,12,98.63,-2.39,-0.96,6.62
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,1,97.81,-0.83,-1.76,-1.76
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,2,103.01,5.32,7.86,2.95
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,3,100.38,-2.55,-2.33,1.13
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,4,102.96,2.57,-6.76,-1.01
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,5,111.99,8.77,-11.58,-3.51
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,6,113.42,1.28,-2.54,-3.33
1141000000000000,ผักสดแปรรูปและอื่นๆ,1,ภาคกลาง,2015,2020,7,109.35,-3.59,-2.22,-3.17
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,1,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,2,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,3,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,4,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,5,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,6,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,7,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,8,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,9,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,10,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,11,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2017,12,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,1,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,2,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,3,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,4,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,5,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,6,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,7,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,8,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,9,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,10,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,11,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2018,12,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,1,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,2,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,3,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,4,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,5,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,6,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,7,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,8,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,9,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,10,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,11,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2019,12,100.37,0.0,0.0,0.0
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,1,100.64,0.27,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,2,100.64,0.0,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,3,100.64,0.0,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,4,100.64,0.0,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,5,100.64,0.0,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,6,100.64,0.0,0.27,0.27
2133000000000000,กางเกงเด็ก,1,ภาคกลาง,2015,2020,7,100.64,0.0,0.27,0.27
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,1,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,2,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,3,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,4,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,5,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,6,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,7,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,8,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,9,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,10,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,11,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2017,12,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,1,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,2,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,3,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,4,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,5,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,6,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,7,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,8,100.0,0.0,0.0,0.0
2221000000000000,รองเท้าหุ้มส้นสตรี,1,ภาคกลาง,2015,2018,9,100.0,0.0,0.0,0.0
